"","player_name","overall_rating","player_api_id","sum_gk","Number_of_appearances","leagues_played"
"8932","Christophe Kerbrat",75,277412,54,92,1
"8933","Jason Buaillon",59,277434,49,1,1
"8934","Florian Raspentino",69,277439,52,46,1
"8935","Khalid Sekkat",63,277441,51,1,1
"8936","Alexi Peuget",66,277443,50,13,1
"8937","Clement Tainmont",71,277444,41,33,1
"8938","Arkadiusz Milik",77,277460,62,74,3
"8939","Lukasz Boguslawski",70,277466,47,7,1
"8940","Krzysztof Baran",65,277487,320,27,1
"8941","Tomas Docekal",60,277536,42,9,1
"8942","Yoann Arquin",61,277569,59,36,1
"8943","Florian Jozefzoon",71,277597,56,46,1
"8944","Lorenzo Burnet",69,277608,52,98,1
"8945","Daryl van Mieghem",67,277609,65,34,1
"8946","Marcelo Valverde",66,277693,336,14,1
"8947","Oliver",63,277705,39,4,1
"8948","Chancel Mbemba",77,277761,53,53,2
"8949","Rudy",70,277766,46,41,2
"8950","Amidio Balde",69,277767,58,43,3
"8951","Jannes Vansteenkiste",59,277770,53,1,1
"8952","Thomas Meunier",76,277771,51,69,1
"8953","Zinho Gano",67,277772,53,30,1
"8954","Ayub Masika",64,277779,46,13,1
"8955","Connor Laerenbergh",57,277796,53,1,1
"8956","Liroy Zhairi",64,277813,52,12,1
"8957","Ayanda Patosi",72,277821,43,64,1
"8958","Quentin Pottiez",63,277826,47,3,1
"8959","Dylan De Belder",60,277827,62,1,1
"8960","Lionel Gendarme",49,277840,45,7,1
"8961","Hendrik van Crombrugge",55,277845,273,1,1
"8962","Dino Arslanagic",71,277848,56,38,1
"8963","Kenneth Omeruo",72,277849,55,35,1
"8964","Maciej Kostrzewa",56,277905,53,9,1
"8965","Daniel Lukasik",67,277935,57,52,1
"8966","Michal Efir",61,277936,53,2,1
"8967","Jakub Bartkowski",62,278153,61,42,1
"8968","Khalid Karami",66,278284,57,46,1
"8969","Paulo Gazzaniga",65,278285,346,20,1
"8970","Rachid Alioui",67,278338,54,11,1
"8971","Bouna Sarr",72,278341,58,32,1
"8972","Riyad Mahrez",81,278343,54,61,1
"8973","Valeri Kazaishvili",75,278473,49,73,1
"8974","Ross Caldwell",53,278541,43,5,1
"8975","Robert Muehren",68,278807,52,13,1
"8976","Julian Korb",75,278815,61,59,1
"8977","Janek Sternberg",64,278823,56,16,1
"8978","John Anthony Brooks",77,278831,44,58,1
"8979","Thomas Lam",69,278838,66,60,1
"8980","Robert Klaasen",65,278839,45,10,1
"8981","Kevin Luckassen",63,278840,42,9,1
"8982","Xhelil Abdulla",62,278842,42,2,1
"8983","Martijn de Swart",60,278844,300,2,1
"8984","Stanley Elbers",65,278848,54,14,1
"8985","Jaap van Duijn",60,278849,59,1,1
"8986","Will Orban",74,278856,58,1,1
"8987","Julian-Maurice Derstroff",64,278857,56,9,1
"8988","Yunus Malli",78,278863,66,78,1
"8989","Shawn Parker",70,278864,44,14,1
"8990","Patrick Rakovsky",69,278865,342,6,1
"8991","Aleksandar Stevanovic",65,278866,50,2,1
"8992","Oezkan Yildirim",68,278867,62,6,1
"8993","Edgar Salli",73,278917,51,28,2
"8994","Martijn de Vries",59,279103,58,1,1
"8995","Jurgen Mattheij",66,279104,53,42,1
"8996","Daan Smith",61,279105,53,14,1
"8997","Kevin Jansen",68,279107,61,98,1
"8998","Darren Maatsen",61,279109,45,18,2
"8999","Mick van Buren",65,279110,57,6,1
"9000","Mats Seuntjes",65,279116,43,41,1
"9001","Emiliano Sala",73,279172,41,33,1
"9002","Faycal Fajr",76,279173,62,69,2
"9003","Baptiste Reynet",72,279175,357,41,1
"9004","Thomas Guerbert",68,279178,60,27,1
"9005","Saber Khalifa",75,279181,49,54,1
"9006","Sidy Kone",64,279185,48,1,1
"9007","Robin Quaison",73,279392,52,22,1
"9008","Cheick Fantamady Diarra",67,279449,53,6,1
"9009","Kenny Lala",66,279461,48,19,1
"9010","Souahilo Meite",70,279477,51,8,2
"9011","Jamaal Lascelles",69,279489,57,10,1
"9012","James Ward-Prowse",75,279490,64,50,1
"9013","Giovanni Hiwat",63,279728,53,11,1
"9014","Sassa",61,279740,41,1,1
"9015","Michel Antunes Lugo",58,279742,39,2,1
"9016","Matteo Bianchetti",71,279820,37,18,1
"9017","Farid El Alagui",62,279855,52,4,1
"9018","Doke Schmidt",67,279861,64,45,1
"9019","Tomasz Porebski",61,279865,45,19,1
"9020","Donovan Leon",68,279866,343,2,1
"9021","Molla Wague",73,279873,39,34,2
"9022","Guillaume Hubert",67,279874,340,14,1
"9023","Jean-Daniel Akpa-Akpro",73,279879,43,90,1
"9024","Niels De Schutter",65,280033,52,22,1
"9025","Jens Podevijn",63,280038,57,11,1
"9026","Michael Lallemand",61,280046,53,1,1
"9027","Sebastien Dewaest",74,280083,61,59,1
"9028","Pierre-Yves Ngawa",66,280134,49,53,1
"9029","Nikola Aksentijevic",65,280251,57,14,1
"9030","Lazar Markovic",78,280260,45,30,2
"9031","Suso",75,280276,56,52,3
"9032","Huanderson",66,280348,333,23,1
"9033","Marcelo",77,280350,46,91,1
"9034","Harlem-Eddy Gnohere",63,280438,52,8,1
"9035","Nermin Zolotic",61,280443,54,3,1
"9036","Michael Doughty",65,280472,59,1,1
"9037","Filip Malbasic",64,280476,51,2,1
"9038","Jonathan Zongo",72,280483,54,27,1
"9039","Angel Trujillo",74,280485,113,79,1
"9040","Salva Chamorro",62,280496,57,1,1
"9041","Alfonso Taira",66,280510,54,36,1
"9042","Dani Nieto",70,280528,58,1,1
"9043","Aleksandar Pantic",73,280638,52,51,1
"9044","Jordon Ibe",71,280653,61,20,1
"9045","Anthony Forde",66,280862,65,3,1
"9046","Toni",71,280890,119,11,1
"9047","Jonas Mendes",59,280896,297,2,1
"9048","Joaozinho",72,280906,55,93,1
"9049","Manu Lanzarote",72,280920,40,5,1
"9050","Nildo Petrolina",74,280936,70,75,1
"9051","Stenio",62,280940,39,18,1
"9052","Serginho",58,280942,53,8,1
"9053","Carlos Fonseca",64,280943,43,11,1
"9054","Thiago",62,280944,50,3,1
"9055","Benjamin Mendy",76,280965,47,73,1
"9056","Yohan Croizet",69,280968,57,26,1
"9057","Adriano Facchini",72,280969,363,118,1
"9058","Paulao",58,280970,40,4,1
"9059","Richard Almeida",59,280971,20,25,1
"9060","Ruca",66,280972,47,20,1
"9061","Luis Carlos",71,280976,57,83,2
"9062","Tiago Ilori",74,280977,50,33,3
"9063","Thiago Veras",61,280980,47,2,1
"9064","Filip Kostic",79,281012,64,78,2
"9065","Alexis Rolin",74,281019,48,29,1
"9066","Adam Henley",67,281079,52,4,1
"9067","Jese Rodriguez",80,281085,54,14,1
"9068","Immanuel Hoehn",70,281086,46,32,1
"9069","Kevin McHattie",62,281099,53,74,1
"9070","Brahim Darri",69,281110,62,33,1
"9071","Ewerton",78,281111,50,33,1
"9072","Jakub Swierczok",65,281158,50,23,2
"9073","Jeferson Maciel",58,281200,51,1,1
"9074","Andre Sousa",71,281205,45,24,1
"9075","Tomi Juric",67,281206,56,12,1
"9076","Kurt Zouma",79,281207,59,77,2
"9077","Ruben Andrade",68,281323,54,6,1
"9078","Carlos Manuel",67,281330,56,1,1
"9079","Djaniny",73,281338,53,57,1
"9080","Danilo",64,281339,54,12,1
"9081","Joao Meira",69,281554,60,43,1
"9082","Hernani",76,281558,40,19,1
"9083","Tiago Caeiro",67,281560,61,19,1
"9084","Pedro Santos",74,281628,53,54,1
"9085","Oriol Rosell",71,281679,54,9,1
"9086","Gerard Badia",66,281747,59,37,1
"9087","Nicola Murru",71,281760,39,40,1
"9088","Pietro Terracciano",67,281762,320,2,1
"9089","Stefan Adrian Popescu",65,281763,49,2,1
"9090","Filip Modelski",67,281840,55,67,1
"9091","Patryk Wolanski",55,281844,266,9,1
"9092","Christie Elliot",62,281847,59,34,1
"9093","Kevin Boli",61,281861,46,16,1
"9094","Evandro Brandao",64,281862,42,8,1
"9095","Aldair",69,281864,51,15,1
"9096","Kerim Frei Koyunlu",78,281936,48,8,1
"9097","Petrus Boumal Mayega",57,281974,51,6,1
"9098","Simmy Nwankwo",67,281993,57,25,1
"9099","Brayan Perea",72,281999,40,14,2
"9100","Vitor Goncalves",65,282009,52,19,1
"9101","Daan Disveld",61,282011,50,1,1
"9102","Dennis Praet",77,282012,46,63,1
"9103","Ibrahim Obayomi",60,282015,52,1,1
"9104","Luca Lezzerini",62,282059,312,1,1
"9105","Matos",74,282060,44,25,2
"9106","Daniel Dziwniel",64,282168,54,46,2
"9107","Konstantinos Stafylidis",71,282182,57,8,1
"9108","Gary Gardner",70,282251,132,5,1
"9109","Michael O'Halloran",68,282253,62,58,1
"9110","Alex Kacaniklic",73,282274,118,33,1
"9111","Cauley Woodrow",63,282276,69,5,1
"9112","Marcello Trotta",70,282278,61,1,1
"9113","Denis Suarez",79,282281,48,41,1
"9114","Joan Roman",71,282284,49,3,2
"9115","Karim Rekik",75,282286,55,78,3
"9116","Frederic Veseli",63,282287,64,33,1
"9117","Michael Harriman",64,282292,49,1,1
"9118","Daniel Redmond",64,282295,56,21,1
"9119","Marios Oikonomou,18",75,282420,40,18,1
"9120","Valerio Verre",67,282438,46,2,1
"9121","Guillermo",68,282460,42,9,1
"9122","Enric Saborit",66,282461,56,2,1
"9123","Alvaro Vadillo",71,282467,43,19,1
"9124","Alejandro Pozuelo",72,282470,50,39,3
"9125","Carlos Clerc",64,282471,56,1,1
"9126","Sergi Darder",76,282472,43,77,2
"9127","Zouhair Feddal",75,282473,57,47,2
"9128","Christian Alfonso",68,282474,50,2,1
"9129","Christian Gomez",70,282475,43,18,1
"9130","Roberto",72,282529,56,55,1
"9131","Laurent Depoitre",76,282671,50,54,1
"9132","Daniel Carvajal",82,282674,65,100,2
"9133","Inigo Martinez",80,282676,63,159,1
"9134","Ruben Pardo",77,282678,46,73,1
"9135","Julian",73,282680,371,16,1
"9136","Alex Menendez",70,282689,48,13,1
"9137","Juan Bernat",79,282691,56,75,2
"9138","Cristian Portu",72,282692,67,1,1
"9139","Alessio Cragno",70,282706,338,14,1
"9140","Fran Rico",75,282713,51,84,1
"9141","Manuel Pucciarelli",73,282723,38,58,1
"9142","Mario Rui",76,282731,49,64,1
"9143","Mauro Icardi",80,282770,43,101,1
"9144","Nicolas",63,282774,317,1,1
"9145","Jorginho",79,282775,56,76,1
"9146","Alhassane Keita",65,286117,50,17,1
"9147","Jamie Vardy",79,286119,62,62,1
"9148","Berkay Tolga Dabanli",68,286131,37,5,1
"9149","Stephen O'Donnell",63,287156,60,57,1
"9150","Joe Riley",66,287223,51,2,1
"9151","Adama Ba",66,287224,53,8,1
"9152","Cristian Lobato",69,287226,57,1,1
"9153","Jairo",76,287231,59,67,2
"9154","Derick Chuka Ogbu",66,287232,40,44,1
"9155","Jean Deza",71,287245,48,4,1
"9156","Anass Achahbar",70,287333,57,7,1
"9157","Arsenio Valpoort",65,287334,45,6,1
"9158","Filip Helander",73,287337,56,21,1
"9159","Filip Starzynski",69,287341,56,93,2
"9160","Jorge Orti",62,287353,62,1,1
"9161","Menno Heerkes",62,287645,54,1,1
"9162","Formose Mendy",67,287689,113,6,1
"9163","Ivan Lopez",75,287691,56,33,1
"9164","Loris Karius",80,287894,399,90,1
"9165","Callum Tapping",58,287900,56,23,1
"9166","Yann Songo'o",57,288320,56,17,1
"9167","Michal Nalepa",64,288328,49,10,1
"9168","Christian Santos",71,288349,121,29,1
"9169","Alejandro Grimaldo Garcia",70,288406,50,2,1
"9170","Riccardo Improta",69,288591,52,1,1
"9171","Mattia De Sciglio",77,288613,58,79,1
"9172","Boubacar Fofana",70,288622,60,22,1
"9173","Yeltsin Tejeda",70,288783,66,25,1
"9174","John Jairo Ruiz",66,288784,49,25,2
"9175","Jack Butland",79,288880,397,36,1
"9176","Marc McCallum",57,289118,284,1,1
"9177","Piotr Witasik",58,289119,53,5,1
"9178","Charlie Taylor",69,289137,54,4,1
"9179","Isaac Kiese Thelin",68,289140,58,15,1
"9180","Jack Hamilton",59,289145,298,3,1
"9181","Lenny Nangis",71,289155,57,40,1
"9182","Jak Alnwick",65,289159,324,5,1
"9183","Ruben Jurado",67,289178,55,63,1
"9184","David Moberg Karlsson",66,289217,50,2,1
"9185","Uche Nwofor",67,289222,55,37,3
"9186","Benito Raman",71,289248,55,33,1
"9187","Alassane Tambe",66,289250,105,30,2
"9188","Kalifa Coulibaly",69,289251,55,11,1
"9189","Timothee Dieng",60,289252,51,2,1
"9190","Rodrigo",67,289257,340,1,1
"9191","Darwin Machis",67,289278,49,2,1
"9192","Nivaldo",65,289401,49,16,1
"9193","Jurgen Locadia",75,289441,48,58,1
"9194","Munas Dabbur",74,289472,61,81,1
"9195","Roman Buess",67,289732,45,27,1
"9196","Kevin Stewart",62,289817,51,6,1
"9197","Marvin Baudry",67,289883,58,21,1
"9198","Jander",70,289884,45,67,1
"9199","Henk Bos",64,290018,56,5,1
"9200","Sanjin Prcic",66,290022,59,27,1
"9201","Michael Keane",72,290410,56,17,1
"9202","Ezekiel Fryers",65,290411,52,9,2
"9203","Zhi-Gin Lam",68,290868,58,15,1
"9204","Florian Hartherz",68,291015,56,19,1
"9205","Mergim Brahimi",61,291106,48,13,1
"9206","Daniel Soares Brites",58,291107,48,1,1
"9207","Nick Bakker",62,291127,39,2,1
"9208","Wilfried Zahibo",64,291131,66,2,1
"9209","Islam Slimani",80,291219,51,59,1
"9210","Jhon Cordoba",75,291425,53,45,2
"9211","Bjarne Thoelke",65,291620,61,4,1
"9212","Pedro Bigas",73,291635,62,61,1
"9213","Lionel Zouma",65,291642,65,14,1
"9214","Paul Nardi",72,291643,347,2,1
"9215","Hachem Abbes",63,291646,54,42,1
"9216","Norbert Gyomber",72,291655,51,15,1
"9217","Curtis Good",63,291854,47,4,1
"9218","Laurent Jans",66,291929,57,28,1
"9219","Nir Bitton",72,291932,49,60,1
"9220","Roque Mesa",73,292262,50,34,1
"9221","Raul Jimenez",76,292313,55,12,2
"9222","Levy Madinda",70,292454,46,6,1
"9223","Marwan Mohsen",64,292461,58,8,1
"9224","Mohamed Salah",80,292462,62,72,3
"9225","Romain Saiss",75,292678,50,35,1
"9226","Caner Cavlan",69,292769,51,27,1
"9227","Mamadou Kone",67,292771,55,5,1
"9228","Andre Biyogo Poko",72,292772,67,48,1
"9229","Dico Koppers",67,292773,60,65,1
"9230","Joseph Romeric Lopy",68,292888,59,36,1
"9231","Somalia",72,292978,44,24,1
"9232","Tristan Dingome",68,293003,49,37,1
"9233","Luis Martins",71,293074,50,40,2
"9234","Elseid Hysaj",77,293160,52,70,1
"9235","Luca Antei",71,293205,57,31,1
"9236","Achraf Lazaar",73,293235,53,53,1
"9237","Fernando Lewis",65,293360,51,19,1
"9238","Joeri de Kamps",66,293718,52,31,1
"9239","Simon Tibbling",73,293722,63,47,1
"9240","Luciano Dario Vietto",79,294003,56,29,1
"9241","Birger Verstraete",65,294252,61,16,1
"9242","Bjorn Engels",75,294254,50,17,1
"9243","Levent Guelen",69,294256,61,50,1
"9244","Ilija Ivic",54,294407,51,5,1
"9245","Mariusz Stepinski",67,294490,44,41,1
"9246","Osman Sow",66,294545,52,22,1
"9247","Alassane Plea",75,294859,69,44,1
"9248","Joseph Chalmers",54,294862,51,11,1
"9249","Marcus Fraser",59,294863,44,46,1
"9250","Daniel Potts",63,295060,49,1,1
"9251","Thomas Reilly",58,295068,42,17,1
"9252","Conor Townsend",65,295069,52,16,1
"9253","Mitchell Paulissen",67,295087,58,16,1
"9254","Eneko Satrustegui",65,295198,42,10,1
"9255","Manuel Onwu",64,295200,119,1,1
"9256","Dani Sotres",65,295212,325,1,1
"9257","Goncalo Reyes",60,295217,46,2,1
"9258","Ahmed Hegazy",66,297556,51,1,1
"9259","Diego Rolan",77,297579,49,68,1
"9260","Pablo Iniguez",71,298157,54,3,1
"9261","Simon Falette",68,298163,55,1,1
"9262","Tommaso Arrigoni",58,298243,52,6,1
"9263","Igor Lichnovsky",68,298327,61,2,1
"9264","Jamie Walker",68,298447,60,57,1
"9265","Davy Klaassen",79,298448,57,84,1
"9266","Lesley de Sa",68,298449,59,22,1
"9267","Chuks Aneke",68,298665,46,27,1
"9268","Jeremy Labor",61,298822,46,3,1
"9269","Mitchell Weiser",74,298823,60,37,1
"9270","Maximilian Arnold",77,298915,51,71,1
"9271","Alexandru Maxim",77,298923,50,50,1
"9272","Robin Propper",66,298933,53,28,1
"9273","Josip Radosevic",66,298940,50,5,1
"9274","Antonio Milic",68,298941,48,28,1
"9275","Sebastian Steblecki",63,299021,55,40,2
"9276","Leandro Kappel",63,299024,48,2,1
"9277","Edson Rivera",66,299052,62,1,1
"9278","Jesse Lingard",76,299215,54,20,1
"9279","Mame Baba Thiam",71,299358,56,23,1
"9280","Vincent Laurini",71,299370,58,38,1
"9281","Antonio Di Gaudio",73,299374,33,16,1
"9282","Dan Twardzik",59,299380,293,30,1
"9283","Salvatore Andrea Molina",68,299393,52,2,1
"9284","Mario Sampirisi",70,299411,40,33,2
"9285","Dylan Ragolle",56,299510,41,1,1
"9286","Ricardo van Rhijn",75,299514,54,102,1
"9287","Terence Kongolo",76,299572,57,77,1
"9288","Evan Melo",58,299618,45,1,1
"9289","Alvaro Ampuero",66,299653,47,4,1
"9290","Bryan Cristante",72,299799,57,4,2
"9291","Alberto Brignoli",68,299879,334,1,1
"9292","Kevin Lasagna",71,299886,65,8,1
"9293","Pablo Mari Villar",69,299981,52,1,1
"9294","Javier Manquillo",72,299984,60,46,3
"9295","Yaya Banana",71,300045,41,43,2
"9296","Emanuele Suagher",70,300236,56,8,1
"9297","Wannes van Tricht",64,300401,41,7,1
"9298","Fraser Mullen",55,300527,43,10,1
"9299","Sergio Rico",77,300532,388,53,1
"9300","Roberto Torres",70,300623,52,26,1
"9301","Luca Rizzo",71,300683,41,24,1
"9302","Joao Mario",80,300916,45,68,1
"9303","Betinho",67,300917,51,3,1
"9304","Ricardo Esgaio",71,300918,53,24,1
"9305","Ibrahima Cisse",68,300977,61,44,1
"9306","Dolly Menga",68,300978,50,34,2
"9307","Armando Izzo",74,301023,51,41,1
"9308","Mauro Caballero",68,301167,58,7,1
"9309","Mehdi Abeid",70,301234,61,16,2
"9310","Brad McKay",60,301237,55,26,1
"9311","Ross Barbour",61,301241,53,52,1
"9312","Jeison Murillo",79,301456,60,82,2
"9313","Romeu Rocha",67,301634,52,26,1
"9314","Ricardo",67,301804,336,26,1
"9315","Pintassilgo",71,301805,68,69,1
"9316","Wagner",71,301807,58,49,2
"9317","Nabil Ghilas",78,301809,48,66,2
"9318","Ricardo Andrade",66,301812,327,11,1
"9319","Samuel Stanton",72,302012,57,15,1
"9320","Yuya Kubo",72,302079,57,44,1
"9321","Patrick Bamford",70,302241,49,2,1
"9322","Lee Ashcroft",63,302372,49,59,1
"9323","Minor Escoe",58,302583,42,4,1
"9324","Kiko",64,302696,52,19,1
"9325","Pape Diamanka",72,302823,57,2,1
"9326","Aleksandar Bjelica",65,302911,60,11,2
"9327","Garry Mendes Rodrigues",73,302912,53,21,1
"9328","Abel Khaled",61,302985,63,3,1
"9329","Kevin Mayi",66,303025,47,8,1
"9330","Bertrand Traore",74,303059,50,37,2
"9331","Roger",71,303088,65,9,1
"9332","Alexy Bosetti",71,303089,49,25,1
"9333","Baissama Sankoh",65,303139,51,18,1
"9334","Koffi Djidji",72,303155,46,33,1
"9335","Nathan Sinkala",63,303165,44,19,2
"9336","Khassa Camara",60,303168,46,1,1
"9337","Bryan Verboom",70,303179,50,62,1
"9338","Nicolas Delporte",65,303202,59,3,1
"9339","Hernan Hinostroza",65,303206,49,4,1
"9340","Diego Galo",72,303227,48,92,1
"9341","Mohamed Yattara",70,303334,45,33,2
"9342","Sadio Mane",78,303339,56,54,1
"9343","Christopher Johnston",66,303343,55,39,1
"9344","Siam Ben Youssef",70,303345,60,16,1
"9345","Florian Julien",54,303355,54,1,1
"9346","Mehdi Zeffane",68,303358,59,16,1
"9347","Amos Youga",69,303359,43,14,1
"9348","Steeve Yago",70,303360,53,65,1
"9349","Alejandro Galvez",76,303484,46,94,2
"9350","Jeroen Lumu",64,303568,48,3,1
"9351","Dominique Heintz",75,303800,60,32,1
"9352","Memphis Depay",81,303824,50,80,2
"9353","Tom Rogic",70,303899,59,28,1
"9354","Dominik Kohr",72,303905,45,54,1
"9355","Samed Yesil",64,303906,50,3,1
"9356","Matthias Ginter",77,303912,46,96,1
"9357","Oliver Sorg",75,303913,49,123,1
"9358","Tobias Strobl",74,303914,55,67,1
"9359","Jordan Pickford",71,303919,367,2,1
"9360","Jordan Roberts",58,303922,68,8,1
"9361","Luciano Slagveer",72,303926,68,71,1
"9362","Jordy van Deelen",62,303929,56,21,1
"9363","Juanto",64,303935,62,9,1
"9364","Mart Lieder",65,303994,52,33,1
"9365","Mats van Huijgevoort",62,303998,48,1,1
"9366","Matthew Steenvoorden",64,303999,45,13,1
"9367","Tonny Vilhena",75,304000,60,83,1
"9368","Fernando Marcal",75,304014,55,96,1
"9369","Christian Irobiso",63,304017,54,3,1
"9370","Nuno Lopes",65,304019,39,40,1
"9371","Thibaut Vion",65,304022,48,1,1
"9372","Sead Kolasinac",75,304345,56,57,1
"9373","Rani Khedira",68,304348,53,6,1
"9374","Diacko Fofana",60,304350,58,1,1
"9375","Kenny van der Weg",63,304353,42,53,1
"9376","Odisseas Vlachodimos",64,304355,322,2,1
"9377","Magique",64,304356,45,21,1
"9378","Joel Veltman",78,304455,43,85,1
"9379","Emmanuel Herrera",70,304563,42,23,1
"9380","Sander van de Streek",68,304668,60,54,1
"9381","Hakan Calhanoglu",79,304733,50,86,1
"9382","Darko Jevtic",70,304855,56,33,2
"9383","Pedro Henrique",75,304856,57,75,2
"9384","Milos Bakrac",54,304857,57,1,1
"9385","Michael Frey",68,304860,61,68,2
"9386","Davide Mariani",55,305066,50,17,1
"9387","Stefano Denswil",73,305132,49,42,2
"9388","Tomislav Kis",65,305214,47,8,1
"9389","Merveille Goblet",62,305248,313,12,1
"9390","Matheuzinho",71,305712,50,2,1
"9391","Marnick Vermijl",66,305827,53,28,1
"9392","Terell Ondaan",67,305831,48,27,1
"9393","Diego Lima",70,305968,55,16,1
"9394","Alex Cooper",60,306062,54,12,1
"9395","Nedim Sacirovic",52,306068,67,1,1
"9396","Imoh Ezekiel",75,306117,64,37,1
"9397","Ricardo Pereira",74,306128,65,65,2
"9398","Aleksander Jagiello",61,306158,45,9,1
"9399","Ze Luis",76,306167,59,21,1
"9400","Tomasz Kedziora",69,306174,54,58,1
"9401","Olivier Jaeckle",58,306206,58,46,1
"9402","Toni Silva",65,306239,61,12,1
"9403","Igor Bubnjic",73,306296,56,19,1
"9404","Sebastian Cristoforo",73,306407,64,21,1
"9405","Adam Pazio",64,306507,63,60,1
"9406","Kamil Wlodyka",62,306522,57,12,1
"9407","Mateusz Kwiatkowski",55,306523,46,7,1
"9408","Mariusz Rybicki",62,306631,60,26,1
"9409","Marvin Johnson",65,306651,56,44,1
"9410","Joey Belterman",60,306655,53,5,1
"9411","Luis Pedro",63,306721,45,3,1
"9412","Kenneth Schuermans",67,306731,65,51,1
"9413","Samir Ramizi",55,306732,58,1,1
"9414","Abdelouahed Chakhsi",56,306735,46,74,1
"9415","Baye Oumar Niasse",77,306913,52,2,1
"9416","Stephane Badji",70,306990,63,6,1
"9417","Cyriaque Rivieyran",66,307015,56,3,1
"9418","Pierre-Yves Polomat",69,307017,60,9,1
"9419","Emre Can",75,307021,54,77,2
"9420","Cleber",74,307069,58,26,1
"9421","Jonas Hector",78,307210,55,65,1
"9422","Patrik Misak",59,307218,55,6,1
"9423","Kevin Koubemba",64,307224,54,5,1
"9424","El-Hadji Ba",60,307226,54,7,1
"9425","Abdullah Al Hafith",65,307227,54,5,1
"9426","Gerson Guimaraes",70,307302,63,20,1
"9427","Junior Ponce",66,307436,58,4,1
"9428","Lalaina Nomenjanahary",71,308088,60,17,1
"9429","Andrew Wooten",69,308236,58,2,1
"9430","Andrew Mitchell",57,308277,49,1,1
"9431","Adam Duda",60,308280,51,7,1
"9432","Dejan Janjatovic",66,308309,55,97,1
"9433","Jacek Goralski",70,308631,47,22,1
"9434","Dobrivoj Rusov",58,308842,289,5,1
"9435","Rafidine Abdullah",68,308843,52,28,1
"9436","Paul Dummett",69,308932,63,87,2
"9437","David Wilson",52,308936,49,5,1
"9438","Dariusz Trela",66,309050,323,74,1
"9439","Wojciech Lisowski",59,309052,55,6,1
"9440","Frank Acheampong",73,309083,62,26,1
"9441","Milan Skriniar",65,309328,55,2,1
"9442","Saul Niguez",79,309334,51,69,1
"9443","Michal Maslowski",69,309348,68,36,1
"9444","Jin-Su Kim",74,309496,48,31,1
"9445","Amin Younes",76,309505,65,31,2
"9446","Deivid",72,309537,68,24,1
"9447","Federico Ricci",68,309539,47,1,1
"9448","Martin Bukata",60,309682,51,2,1
"9449","Andrea Belotti",75,309726,53,40,1
"9450","Jakub Kowalski",59,309868,65,53,1
"9451","Mateusz Szwoch",61,309869,49,6,1
"9452","Krzysztof Danielewicz",58,309890,53,52,1
"9453","Damian Jakubik",54,309892,56,6,1
"9454","Jakub Czerwinski",67,309900,50,28,1
"9455","Patryk Fryc",62,309943,56,14,1
"9456","Veljko Batrovic",58,310192,55,19,1
"9457","Mikel Agu",66,310199,65,3,2
"9458","Adam Cummins",59,310346,45,19,1
"9459","Fabian Holland",70,310355,58,21,1
"9460","Euan Murray",52,310374,44,1,1
"9461","Jordy Croux",63,310505,58,2,1
"9462","Marcis Oss",56,310659,42,2,1
"9463","Pierrick Capelle",69,310836,62,15,1
"9464","Louis Poggi",67,311003,52,9,1
"9465","Nicolas Verdier",68,311008,60,28,1
"9466","Clement Maury",70,311009,360,34,1
"9467","Cofie Bekoe",63,311111,39,5,1
"9468","Cedric Badjeck",61,312561,45,2,1
"9469","Alan Uryga",61,312585,60,56,1
"9470","Jack Grealish",73,312765,51,16,1
"9471","Yoell van Nieff",66,312791,47,30,1
"9472","Modou Barrow",69,313668,55,7,1
"9473","Baard Finne",67,313825,59,2,1
"9474","Christopher Kane",61,314399,61,14,1
"9475","Lewis Longridge",62,314409,51,15,1
